StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Prolific ID,Gender Q,Age Q,Income Q,Deceased of Cancer Q,Previous Donation Q,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q8_1,GROUP
2022-03-30 21:17:41,2022-03-30 21:20:04,IP Address,73.25.104.123,100,143,True,2022-03-30 21:20:04,R_1pxQUuo5jxeNpDY,,,,,45.4803924560546875,-122.5890960693359375,anonymous,EN,595d0331d8bd8d000154e148,Male,30-39,"$50,000-$99,999",Yes,Yes,,,,,18.222,18.222,120.328,1,1,TREAT_POS
2022-03-30 21:19:19,2022-03-30 21:20:20,IP Address,12.201.236.35,100,61,True,2022-03-30 21:20:20,R_2dVXWEXAjMXAKKQ,,,,,40.2615966796875,-76.64679718017578125,anonymous,EN,5c1942e200849900010afdcd,Male,20-29,"$100,000-$150,000",Yes,Yes,0,0,44.221,0,,,,,10,TREAT_NEG
2022-03-30 21:19:34,2022-03-30 21:20:33,IP Address,99.22.140.17,100,59,True,2022-03-30 21:20:34,R_6Jq8urCxHcWOAFz,,,,,38.495697021484375,-121.5348052978515625,anonymous,EN,5c395df5f5ebd50001850900,Male,20-29,"$20,000-$49,999",No,Yes,,,,,0,0,33.168,0,8,TREAT_POS
2022-03-30 21:20:24,2022-03-30 21:20:50,IP Address,72.49.228.90,100,25,True,2022-03-30 21:20:50,R_2OUqPQT8YGhbxVP,,,,,39.109100341796875,-84.6082000732421875,anonymous,EN,5de2b1568f5cd52ecc1b14b8,Male,40-49,"$20,000-$49,999",Yes,Yes,,,,,,,,,8,CONTROL
2022-03-30 21:19:54,2022-03-30 21:20:53,IP Address,73.242.195.32,100,59,True,2022-03-30 21:20:54,R_yEeW5yALnO3l0kh,,,,,35.13690185546875,-106.5198974609375,anonymous,EN,5e5f09c5e58b6a24d4783e78,Male,20-29,"Above $150,000",No,Yes,2.536,19.25,38.321,4,,,,,8,TREAT_NEG
2022-03-30 21:19:31,2022-03-30 21:21:02,IP Address,71.47.193.206,100,91,True,2022-03-30 21:21:03,R_263GvSkhJ6dfGmt,,,,,28.206207275390625,-80.68740081787109375,anonymous,EN,5bc65bbf650bbd0001469352,Male,30-39,"$20,000-$49,999",Yes,Yes,0,0,41.428,0,,,,,5,TREAT_NEG
2022-03-30 21:21:03,2022-03-30 21:21:30,IP Address,70.172.180.225,100,26,True,2022-03-30 21:21:30,R_6VvJvNhLN9tNcm5,,,,,41.686798095703125,-72.72480010986328125,anonymous,EN,5d62886927a84f00010fbbb4,Male,30-39,"$100,000-$150,000",No,Yes,,,,,,,,,1,CONTROL
2022-03-30 21:20:16,2022-03-30 21:21:30,IP Address,208.125.199.154,100,73,True,2022-03-30 21:21:30,R_2CrzqBuyA8sjPJj,,,,,42.1125946044921875,-75.9304962158203125,anonymous,EN,5bd52c0a860b840001dbe032,Male,30-39,"$20,000-$49,999",Yes,Yes,,,,,15.498,31.759,44.651,2,10,TREAT_POS
2022-03-30 21:20:38,2022-03-30 21:22:26,IP Address,76.226.173.119,100,107,True,2022-03-30 21:22:26,R_ZCZEKhAhIS03q9P,,,,,30.1011962890625,-92.011199951171875,anonymous,EN,5ce1c42ca80ce0001a4aeb82,Male,50-59,"$50,000-$99,999",Yes,Yes,,,,,0,0,71.906,0,10,TREAT_POS
2022-03-30 21:23:32,2022-03-30 21:24:00,IP Address,68.117.233.107,100,28,True,2022-03-30 21:24:01,R_3lWuClYRIIhPQDy,,,,,40.785003662109375,-99.75150299072265625,anonymous,EN,6101f85d117c1a39ed7f9044,Male,30-39,"$50,000-$99,999",No,Yes,,,,,,,,,6,CONTROL
2022-03-30 21:21:58,2022-03-30 21:24:09,IP Address,104.15.185.146,100,131,True,2022-03-30 21:24:09,R_1rGoaHq2F3hUDP9,,,,,37.9683990478515625,-86.744903564453125,anonymous,EN,5f4c8918f50c0e88c322a4d2,Male,60 and above,"$20,000-$49,999",Yes,Yes,,,,,0,0,74.818,0,5,TREAT_POS
2022-03-30 21:24:07,2022-03-30 21:24:37,IP Address,75.68.157.152,100,29,True,2022-03-30 21:24:37,R_2wFGPAzuamyRlbP,,,,,44.8097991943359375,-73.091796875,anonymous,EN,6150c22dcb3050e7912e1eb2,Male,50-59,"Above $150,000",No,Yes,,,,,,,,,1,CONTROL
2022-03-30 21:23:53,2022-03-30 21:24:49,IP Address,98.41.197.219,100,56,True,2022-03-30 21:24:49,R_3R8FAqw6cDYqzod,,,,,38.495697021484375,-121.5348052978515625,anonymous,EN,5e542a0c4b7e8c42fafa7216,Male,50-59,"$100,000-$150,000",Yes,Yes,0,0,31.501,0,,,,,0,TREAT_NEG
2022-03-30 21:22:44,2022-03-30 21:25:42,IP Address,47.224.50.72,100,178,True,2022-03-30 21:25:43,R_1OJI64nBaDwkN0k,,,,,45.608001708984375,-84.48670196533203125,anonymous,EN,5b98d9362cca9c0001de161f,Male,40-49,"$50,000-$99,999",No,Yes,,,,,,,,,6,CONTROL
2022-03-30 21:25:11,2022-03-30 21:26:11,IP Address,71.231.184.12,100,59,True,2022-03-30 21:26:11,R_1dnIGHpGs1S1dto,,,,,47.6721954345703125,-122.125701904296875,anonymous,EN,5dd3bfcd8b8df139ce007928,Male,50-59,"$50,000-$99,999",No,Yes,,,,,15.653,19.887,37.981,2,6,TREAT_POS
2022-03-30 21:25:17,2022-03-30 21:26:12,IP Address,98.228.20.126,100,55,True,2022-03-30 21:26:12,R_32IPspRYkAfYnbc,,,,,42.0128021240234375,-88.09670257568359375,anonymous,EN,600f4361d8ad4b1021236a24,Male,30-39,"$20,000-$49,999",No,Yes,31.72,31.72,32.062,1,,,,,7,TREAT_NEG
2022-03-30 21:25:07,2022-03-30 21:26:18,IP Address,108.255.47.46,100,71,True,2022-03-30 21:26:19,R_1jppff38AheaPfv,,,,,33.6403961181640625,-117.92259979248046875,anonymous,EN,61523f5edff0567aa388e752,Male,60 and above,"Above $150,000",Yes,Yes,,,,,0,0,43.109,0,1,TREAT_POS
2022-03-30 21:25:57,2022-03-30 21:26:23,IP Address,74.72.215.172,100,25,True,2022-03-30 21:26:23,R_roLN4kPjJg6vg09,,,,,40.7808990478515625,-73.95020294189453125,anonymous,EN,5b4d39f2d4c93b00019c8217,Male,50-59,"$20,000-$49,999",Yes,No,,,,,,,,,8,CONTROL
2022-03-30 21:23:18,2022-03-30 21:26:23,IP Address,63.160.189.192,100,185,True,2022-03-30 21:26:24,R_33kvVwDreVA8XmU,,,,,34.3076934814453125,-118.4286956787109375,anonymous,EN,60e7739644eb45bfddedf039,Male,30-39,"Above $150,000",No,Yes,5.374,98.406,99.137,3,,,,,9,TREAT_NEG
2022-03-30 21:25:38,2022-03-30 21:26:48,IP Address,24.182.106.148,100,69,True,2022-03-30 21:26:48,R_1cU1rcyMJQi1wnY,,,,,32.9474945068359375,-96.44069671630859375,anonymous,EN,5e0efaf8c4e15561f27ee7db,Male,30-39,"Above $150,000",No,Yes,,,,,0,0,34.665,0,0,TREAT_POS
2022-03-30 21:25:44,2022-03-30 21:26:53,IP Address,97.121.186.94,100,69,True,2022-03-30 21:26:53,R_3EWJ02OM5ZIgpMx,,,,,38.876800537109375,-104.8119964599609375,anonymous,EN,600340c28bbd673ed1d69e56,Male,30-39,"$50,000-$99,999",No,Yes,1.084,40.464,41.898,19,,,,,8,TREAT_NEG
2022-03-30 21:25:42,2022-03-30 21:26:59,IP Address,71.81.227.245,100,76,True,2022-03-30 21:26:59,R_2luagPkhdnXgjkZ,,,,,34.792694091796875,-82.58390045166015625,anonymous,EN,5cbf5b488be75a0016b49758,Male,40-49,"$100,000-$150,000",Yes,Yes,0,0,32.306,0,,,,,9,TREAT_NEG
2022-03-30 21:26:58,2022-03-30 21:27:45,IP Address,69.127.117.72,100,46,True,2022-03-30 21:27:46,R_2tD2jca92ydgEuX,,,,,40.871002197265625,-73.05100250244140625,anonymous,EN,5f5550685e8dec926f63cef1,Male,20-29,"$100,000-$150,000",Yes,Yes,,,,,,,,,10,CONTROL
2022-03-30 21:27:42,2022-03-30 21:28:13,IP Address,173.18.171.113,100,30,True,2022-03-30 21:28:13,R_eE9iENdeSkIzmLf,,,,,37.324798583984375,-88.10009765625,anonymous,EN,5e7909d956b26e4aba9a460b,Male,40-49,"$100,000-$150,000",Yes,Yes,,,,,,,,,10,CONTROL
2022-03-30 21:27:26,2022-03-30 21:28:14,IP Address,97.96.16.96,100,48,True,2022-03-30 21:28:14,R_2CyaVkiSEeR1S28,,,,,28.0791015625,-82.52449798583984375,anonymous,EN,6123d102b713b8a947fd2eb2,Male,40-49,"$50,000-$99,999",Yes,Yes,,,,,,,,,7,CONTROL
2022-03-30 21:27:14,2022-03-30 21:28:36,IP Address,73.127.223.244,100,81,True,2022-03-30 21:28:36,R_vTRXHHm0H7F1gw9,,,,,35.187103271484375,-106.66590118408203125,anonymous,EN,60c417aec3690a7973af2570,Male,20-29,"Under $20,000",No,Yes,,,,,0,0,38.253,0,8,TREAT_POS
2022-03-30 21:28:37,2022-03-30 21:29:29,IP Address,97.70.254.220,100,52,True,2022-03-30 21:29:30,R_Xo0KJZ0OWNTSjBf,,,,,42.3755035400390625,-83.288299560546875,anonymous,EN,602f3f4b63f201c29e4a09e6,Non-binary / third gender,20-29,"$20,000-$49,999",Yes,Yes,,,,,0.886,24.899,31.044,6,7,TREAT_POS
2022-03-30 21:29:11,2022-03-30 21:29:30,IP Address,96.35.77.22,100,18,True,2022-03-30 21:29:30,R_1rqCAsYKrgIxwFv,,,,,44.316802978515625,-84.76020050048828125,anonymous,EN,5bfec6195388d300017e44fc,Male,30-39,"Under $20,000",Yes,No,,,,,,,,,7,CONTROL
2022-03-30 21:27:16,2022-03-30 21:29:30,IP Address,73.41.0.225,100,134,True,2022-03-30 21:29:30,R_3hbv2shksSgixS8,,,,,38.76800537109375,-121.33489990234375,anonymous,EN,611020f1c36092435314ab6c,Male,30-39,"$50,000-$99,999",Yes,Yes,15.951,17.19,64.651,2,,,,,8,TREAT_NEG
2022-03-30 21:28:37,2022-03-30 21:29:47,IP Address,24.251.199.157,100,70,True,2022-03-30 21:29:47,R_1K2zAryxErPtRa3,,,,,33.6562957763671875,-112.17060089111328125,anonymous,EN,5686e598369319000b268e63,Male,30-39,"$50,000-$99,999",No,No,,,,,0,0,43.641,0,0,TREAT_POS
2022-03-30 21:29:01,2022-03-30 21:30:20,IP Address,73.201.107.89,100,79,True,2022-03-30 21:30:20,R_WvelVtUVDeLISDn,,,,,38.7678070068359375,-75.29779815673828125,anonymous,EN,5a726e526fc3c60001f976bb,Male,30-39,"Under $20,000",Yes,No,3.071,26.633,50.578,16,,,,,4,TREAT_NEG
2022-03-30 21:30:18,2022-03-30 21:30:52,IP Address,75.190.168.50,100,33,True,2022-03-30 21:30:52,R_uxko0Cu619byKRz,,,,,35.9824981689453125,-78.53759765625,anonymous,EN,5a0a03fa074b190001251b3c,Male,30-39,"$50,000-$99,999",Yes,Yes,,,,,,,,,5,CONTROL
2022-03-30 21:30:51,2022-03-30 21:31:06,IP Address,104.187.48.189,100,14,True,2022-03-30 21:31:06,R_plXch2Gf0C3T20N,,,,,33.8625030517578125,-117.58599853515625,anonymous,EN,5cba91f716ab74001672d747,Male,20-29,"$20,000-$49,999",No,Yes,,,,,,,,,6,CONTROL
2022-03-30 21:30:21,2022-03-30 21:31:21,IP Address,198.7.228.103,100,60,True,2022-03-30 21:31:21,R_2vcfyZZndFYSUTY,,,,,41.652801513671875,-71.46970367431640625,anonymous,EN,5b170a8bdbae3e00017e6c11,Male,20-29,"$20,000-$49,999",No,Yes,0,0,47.495,0,,,,,3,TREAT_NEG
2022-03-30 21:30:33,2022-03-30 21:31:30,IP Address,47.44.246.131,100,56,True,2022-03-30 21:31:30,R_3IYasOVx2nG7Fka,,,,,38.6432952880859375,-90.25749969482421875,anonymous,EN,611271670de3caa9bdb5d748,Male,20-29,"$20,000-$49,999",No,Yes,,,,,1.067,34.692,35.865,9,5,TREAT_POS
2022-03-30 21:30:58,2022-03-30 21:31:31,IP Address,98.28.160.163,100,32,True,2022-03-30 21:31:31,R_1Ns14BRXR9ZeCAx,,,,,39.1641998291015625,-84.23560333251953125,anonymous,EN,5d0e9d1bf403080016411381,Male,40-49,"Under $20,000",Yes,Yes,,,,,,,,,8,CONTROL
2022-03-30 21:28:36,2022-03-30 21:31:46,IP Address,108.20.195.184,100,189,True,2022-03-30 21:31:46,R_3P6paUbvAamNL0F,,,,,42.418792724609375,-71.15570068359375,anonymous,EN,5f524e7407f3574c7f05fa45,Male,30-39,"$100,000-$150,000",No,Yes,,,,,0,0,174.336,0,10,TREAT_POS
2022-03-30 21:30:42,2022-03-30 21:31:46,IP Address,174.247.156.118,100,64,True,2022-03-30 21:31:47,R_1gpXLbLxhf1wvS1,,,,,40.7592010498046875,-111.8874969482421875,anonymous,EN,5ea70b0537c5170b90ece8ac,Male,30-39,"$50,000-$99,999",Yes,Yes,34.433,34.433,35.872,1,,,,,7,TREAT_NEG
2022-03-30 21:30:43,2022-03-30 21:31:53,IP Address,173.70.59.45,100,69,True,2022-03-30 21:31:53,R_22sv8uH1aaNQjGY,,,,,40.7642974853515625,-74.14800262451171875,anonymous,EN,5c5d0c72d697e70001079ca0,Male,30-39,"Above $150,000",Yes,Yes,,,,,22.844,22.844,33.597,1,8,TREAT_POS
2022-03-30 21:29:58,2022-03-30 21:31:55,IP Address,73.102.211.104,100,117,True,2022-03-30 21:31:55,R_UK1ADEJKrUwQcSd,,,,,39.83349609375,-84.8983001708984375,anonymous,EN,55b9a9b0fdf99b6906d2aba4,Male,60 and above,"Under $20,000",Yes,Yes,7.005,58.804,80.166,2,,,,,10,TREAT_NEG
2022-03-30 21:30:45,2022-03-30 21:32:04,IP Address,174.110.41.221,100,78,True,2022-03-30 21:32:05,R_21nz8DvXFTMmi1T,,,,,35.0596923828125,-79.00579833984375,anonymous,EN,60d105cd7e245d9c98c756ab,Male,40-49,"$50,000-$99,999",No,Yes,,,,,1.432,31.514,33.053,13,3,TREAT_POS
2022-03-30 21:31:33,2022-03-30 21:32:43,IP Address,72.182.100.107,100,69,True,2022-03-30 21:32:44,R_2wtOecz1Y1GD89p,,,,,30.34710693359375,-97.76490020751953125,anonymous,EN,5e8953f2e770eb5f55dfc4c0,Male,20-29,"Above $150,000",No,Yes,,,,,2.266,26.427,39.149,7,8,TREAT_POS
2022-03-30 21:31:04,2022-03-30 21:32:46,IP Address,74.136.36.181,100,102,True,2022-03-30 21:32:46,R_2Vn1OH3iJ6stRq9,,,,,38.0052032470703125,-84.42299652099609375,anonymous,EN,5f97d19f018e77000cc67d21,Male,40-49,"Under $20,000",No,Yes,3.579,43.999,64.89,3,,,,,6,TREAT_NEG
2022-03-30 21:32:01,2022-03-30 21:33:06,IP Address,67.189.85.120,100,64,True,2022-03-30 21:33:06,R_t0uLFtjfiUea0oh,,,,,46.147796630859375,-122.971099853515625,anonymous,EN,55cc19c7fe3304000562562c,Male,40-49,"$20,000-$49,999",Yes,Yes,0,0,36.918,0,,,,,5,TREAT_NEG
2022-03-30 21:32:47,2022-03-30 21:33:10,IP Address,97.106.126.130,100,23,True,2022-03-30 21:33:10,R_sSWVuDz6BeJxM1H,,,,,27.9600067138671875,-82.46140289306640625,anonymous,EN,56a3e69d582971000b7b0f4a,Male,20-29,"$50,000-$99,999",No,Yes,,,,,,,,,6,CONTROL
2022-03-30 21:33:17,2022-03-30 21:33:40,IP Address,98.50.221.146,100,23,True,2022-03-30 21:33:40,R_R2o7YVtRoXsrBZf,,,,,34.74560546875,-92.3419036865234375,anonymous,EN,5f24990f4f9b0c0999492651,Male,30-39,"$100,000-$150,000",Yes,Yes,,,,,,,,,5,CONTROL
2022-03-30 21:32:40,2022-03-30 21:33:52,IP Address,75.87.230.191,100,71,True,2022-03-30 21:33:52,R_30uvTx6WrJtbyD0,,,,,32.976104736328125,-115.5290985107421875,anonymous,EN,6007776684975127676717c4,Male,20-29,"Under $20,000",No,Yes,,,,,30.615,31.495,33.135,2,6,TREAT_POS
2022-03-30 21:31:18,2022-03-30 21:35:04,IP Address,174.241.224.185,100,226,True,2022-03-30 21:35:05,R_3RyIWEM3bLP4nsv,,,,,45.5153045654296875,-122.55229949951171875,anonymous,EN,5bfd81fb2feab400014d9060,Male,40-49,"$100,000-$150,000",No,Yes,3.903,3.903,43.357,1,,,,,7,TREAT_NEG
2022-03-30 21:31:01,2022-03-30 21:36:24,IP Address,73.151.98.166,100,322,True,2022-03-30 21:36:24,R_2us5T5Swl0cimp6,,,,,38.661407470703125,-121.2635955810546875,anonymous,EN,5bf6fc936c445d0001aeba98,Male,40-49,"$100,000-$150,000",Yes,Yes,,,,,0,0,33.285,0,0,TREAT_POS
